event_id,customer_id,event_month,event_date,event_type,mrr_delta,mrr_after_event
A-9affe6-2024-10,A-9affe6,2024-10,2024-10-31,expansion,342.0,9509.0
A-9affe6-2024-11,A-9affe6,2024-11,2024-11-30,expansion,1127.0,10636.0
A-9b9fe9-2023-11,A-9b9fe9,2023-11,2023-11-30,new,1436.0,1436.0
A-9b9fe9-2023-12,A-9b9fe9,2023-12,2023-12-31,expansion,245.0,1681.0
A-9b9fe9-2024-01,A-9b9fe9,2024-01,2024-01-31,expansion,1176.0,2857.0
A-9b9fe9-2024-03,A-9b9fe9,2024-03,2024-03-31,contraction,-245.0,2612.0
A-9b9fe9-2024-06,A-9b9fe9,2024-06,2024-06-30,expansion,833.0,3445.0
A-9b9fe9-2024-08,A-9b9fe9,2024-08,2024-08-31,expansion,245.0,3690.0
A-9b9fe9-2024-10,A-9b9fe9,2024-10,2024-10-31,expansion,2508.0,6198.0
A-9b9fe9-2024-11,A-9b9fe9,2024-11,2024-11-30,expansion,13282.0,19480.0
A-9badbd-2024-06,A-9badbd,2024-06,2024-06-30,new,532.0,532.0
A-9badbd-2024-07,A-9badbd,2024-07,2024-07-31,expansion,5970.0,6502.0
A-9badbd-2024-08,A-9badbd,2024-08,2024-08-31,expansion,2280.0,8782.0
A-9badbd-2024-09,A-9badbd,2024-09,2024-09-30,expansion,5014.0,13796.0
A-9badbd-2024-10,A-9badbd,2024-10,2024-10-31,expansion,3773.0,17569.0
A-9badbd-2024-11,A-9badbd,2024-11,2024-11-30,expansion,342.0,17911.0
A-9badbd-2024-12,A-9badbd,2024-12,2024-12-31,expansion,14129.0,32040.0
A-9bfc9f-2023-09,A-9bfc9f,2023-09,2023-09-30,new,2597.0,2597.0
A-9bfc9f-2024-01,A-9bfc9f,2024-01,2024-01-31,expansion,1007.0,3604.0
A-9bfc9f-2024-02,A-9bfc9f,2024-02,2024-02-29,contraction,-2597.0,1007.0
A-9bfc9f-2024-03,A-9bfc9f,2024-03,2024-03-31,expansion,6201.0,7208.0
A-9bfc9f-2024-07,A-9bfc9f,2024-07,2024-07-31,expansion,5537.0,12745.0
A-9c18c4-2023-08,A-9c18c4,2023-08,2023-08-31,new,4009.0,4009.0
A-9c18c4-2023-11,A-9c18c4,2023-11,2023-11-30,expansion,2388.0,6397.0
A-9c18c4-2023-12,A-9c18c4,2023-12,2023-12-31,expansion,6509.0,12906.0
A-9c18c4-2024-03,A-9c18c4,2024-03,2024-03-31,contraction,-3242.0,9664.0
A-9c18c4-2024-09,A-9c18c4,2024-09,2024-09-30,expansion,2189.0,11853.0
A-9c18c4-2024-10,A-9c18c4,2024-10,2024-10-31,expansion,2189.0,14042.0
A-9c18c4-2024-11,A-9c18c4,2024-11,2024-11-30,contraction,-228.0,13814.0
A-9ee962-2023-06,A-9ee962,2023-06,2023-06-30,new,441.0,441.0
A-9ee962-2023-07,A-9ee962,2023-07,2023-07-31,expansion,1225.0,1666.0
A-9ee962-2023-08,A-9ee962,2023-08,2023-08-31,expansion,1470.0,3136.0
A-9ee962-2024-05,A-9ee962,2024-05,2024-05-31,expansion,342.0,3478.0
A-9ee962-2024-06,A-9ee962,2024-06,2024-06-30,expansion,5771.0,9249.0
A-9ee962-2024-07,A-9ee962,2024-07,2024-07-31,expansion,171.0,9420.0
A-9ee962-2024-10,A-9ee962,2024-10,2024-10-31,contraction,-171.0,9249.0
A-9f0b68-2024-05,A-9f0b68,2024-05,2024-05-31,new,418.0,418.0
A-9f0b68-2024-06,A-9f0b68,2024-06,2024-06-30,expansion,1990.0,2408.0
A-9f0b68-2024-07,A-9f0b68,2024-07,2024-07-31,expansion,6567.0,8975.0
A-9f0b68-2024-08,A-9f0b68,2024-08,2024-08-31,expansion,4067.0,13042.0
A-9f0b68-2024-09,A-9f0b68,2024-09,2024-09-30,expansion,2587.0,15629.0
A-9f0b68-2024-10,A-9f0b68,2024-10,2024-10-31,expansion,12623.0,28252.0
A-9f0b68-2024-11,A-9f0b68,2024-11,2024-11-30,expansion,266.0,28518.0
A-9f2731-2024-11,A-9f2731,2024-11,2024-11-30,new,3613.0,3613.0
A-9f9299-2023-11,A-9f9299,2023-11,2023-11-30,new,12516.0,12516.0
A-9f9299-2024-03,A-9f9299,2024-03,2024-03-31,expansion,532.0,13048.0
A-9f9299-2024-04,A-9f9299,2024-04,2024-04-30,expansion,532.0,13580.0
A-9f9299-2024-06,A-9f9299,2024-06,2024-06-30,expansion,5572.0,19152.0
A-9f9299-2024-07,A-9f9299,2024-07,2024-07-31,expansion,7672.0,26824.0
A-9f9299-2024-09,A-9f9299,2024-09,2024-09-30,contraction,-1372.0,25452.0
A-9f9299-2024-10,A-9f9299,2024-10,2024-10-31,expansion,6731.0,32183.0
A-9f9299-2024-11,A-9f9299,2024-11,2024-11-30,expansion,3276.0,35459.0
A-a09355-2024-08,A-a09355,2024-08,2024-08-31,new,266.0,266.0
A-a09355-2024-09,A-a09355,2024-09,2024-09-30,expansion,6705.0,6971.0
A-a09355-2024-10,A-a09355,2024-10,2024-10-31,expansion,6258.0,13229.0
A-a09355-2024-11,A-a09355,2024-11,2024-11-30,expansion,16165.0,29394.0
A-a09355-2024-12,A-a09355,2024-12,2024-12-31,expansion,4060.0,33454.0
A-a0ca4e-2024-03,A-a0ca4e,2024-03,2024-03-31,new,2388.0,2388.0
A-a0ca4e-2024-05,A-a0ca4e,2024-05,2024-05-31,expansion,418.0,2806.0
A-a0ca4e-2024-08,A-a0ca4e,2024-08,2024-08-31,expansion,5713.0,8519.0
A-a0ca4e-2024-09,A-a0ca4e,2024-09,2024-09-30,expansion,2401.0,10920.0
A-a0ca4e-2024-10,A-a0ca4e,2024-10,2024-10-31,expansion,539.0,11459.0
A-a0ca4e-2024-12,A-a0ca4e,2024-12,2024-12-31,expansion,5174.0,16633.0
A-a1b80b-2024-03,A-a1b80b,2024-03,2024-03-31,new,13532.0,13532.0
A-a1b80b-2024-04,A-a1b80b,2024-04,2024-04-30,expansion,3906.0,17438.0
A-a1b80b-2024-06,A-a1b80b,2024-06,2024-06-30,expansion,3545.0,20983.0
A-a1b80b-2024-07,A-a1b80b,2024-07,2024-07-31,expansion,2486.0,23469.0
A-a1b80b-2024-08,A-a1b80b,2024-08,2024-08-31,expansion,1568.0,25037.0
A-a1b80b-2024-09,A-a1b80b,2024-09,2024-09-30,expansion,9552.0,34589.0
A-a1bbb6-2023-04,A-a1bbb6,2023-04,2023-04-30,new,1029.0,1029.0
A-a1bbb6-2023-05,A-a1bbb6,2023-05,2023-05-31,expansion,5572.0,6601.0
A-a1bbb6-2023-06,A-a1bbb6,2023-06,2023-06-30,expansion,3184.0,9785.0
A-a1bbb6-2023-07,A-a1bbb6,2023-07,2023-07-31,expansion,245.0,10030.0
A-a1bbb6-2023-08,A-a1bbb6,2023-08,2023-08-31,expansion,1791.0,11821.0
A-a1bbb6-2023-12,A-a1bbb6,2023-12,2023-12-31,expansion,1944.0,13765.0
A-a1bbb6-2024-02,A-a1bbb6,2024-02,2024-02-29,expansion,392.0,14157.0
A-a2485e-2024-08,A-a2485e,2024-08,2024-08-31,new,4370.0,4370.0
A-a2485e-2024-11,A-a2485e,2024-11,2024-11-30,expansion,1022.0,5392.0
A-a2485e-2024-12,A-a2485e,2024-12,2024-12-31,expansion,3383.0,8775.0
A-a33200-2024-09,A-a33200,2024-09,2024-09-30,new,7192.0,7192.0
A-a33200-2024-10,A-a33200,2024-10,2024-10-31,expansion,10585.0,17777.0
A-a33200-2024-11,A-a33200,2024-11,2024-11-30,expansion,8086.0,25863.0
A-a33200-2024-12,A-a33200,2024-12,2024-12-31,contraction,-2721.0,23142.0
A-a45270-2024-07,A-a45270,2024-07,2024-07-31,new,11542.0,11542.0
A-a45270-2024-08,A-a45270,2024-08,2024-08-31,expansion,4508.0,16050.0
A-a45270-2024-09,A-a45270,2024-09,2024-09-30,expansion,551.0,16601.0
A-a45270-2024-10,A-a45270,2024-10,2024-10-31,expansion,2786.0,19387.0
A-a45270-2024-11,A-a45270,2024-11,2024-11-30,expansion,597.0,19984.0
A-a45270-2024-12,A-a45270,2024-12,2024-12-31,expansion,147.0,20131.0
A-a6d261-2023-12,A-a6d261,2023-12,2023-12-31,new,171.0,171.0
A-a6d261-2024-01,A-a6d261,2024-01,2024-01-31,expansion,2985.0,3156.0
A-a6d261-2024-02,A-a6d261,2024-02,2024-02-29,expansion,1813.0,4969.0
A-a6d261-2024-03,A-a6d261,2024-03,2024-03-31,expansion,2786.0,7755.0
A-a6d261-2024-04,A-a6d261,2024-04,2024-04-30,expansion,20497.0,28252.0
A-a6d261-2024-05,A-a6d261,2024-05,2024-05-31,expansion,1791.0,30043.0
A-a6d261-2024-06,A-a6d261,2024-06,2024-06-30,expansion,912.0,30955.0
A-a6d261-2024-07,A-a6d261,2024-07,2024-07-31,expansion,342.0,31297.0
A-a6d261-2024-09,A-a6d261,2024-09,2024-09-30,expansion,6647.0,37944.0
A-a6d261-2024-11,A-a6d261,2024-11,2024-11-30,expansion,247.0,38191.0
A-a6d261-2024-12,A-a6d261,2024-12,2024-12-31,contraction,-20497.0,17694.0
A-a7bd4b-2023-03,A-a7bd4b,2023-03,2023-03-31,new,392.0,392.0
A-a7bd4b-2023-10,A-a7bd4b,2023-10,2023-10-31,expansion,712.0,1104.0
A-a7bd4b-2024-01,A-a7bd4b,2024-01,2024-01-31,expansion,912.0,2016.0
A-a7bd4b-2024-05,A-a7bd4b,2024-05,2024-05-31,expansion,2744.0,4760.0
A-a7bd4b-2024-06,A-a7bd4b,2024-06,2024-06-30,expansion,995.0,5755.0
A-a7bd4b-2024-09,A-a7bd4b,2024-09,2024-09-30,expansion,513.0,6268.0
A-a7bd4b-2024-11,A-a7bd4b,2024-11,2024-11-30,contraction,-1166.0,5102.0
A-a865bd-2024-01,A-a865bd,2024-01,2024-01-31,new,1862.0,1862.0
A-a865bd-2024-04,A-a865bd,2024-04,2024-04-30,expansion,8854.0,10716.0
A-a865bd-2024-05,A-a865bd,2024-05,2024-05-31,expansion,7562.0,18278.0
A-a865bd-2024-09,A-a865bd,2024-09,2024-09-30,expansion,2744.0,21022.0
A-a8b49c-2023-10,A-a8b49c,2023-10,2023-10-31,new,133.0,133.0
A-a8b49c-2023-11,A-a8b49c,2023-11,2023-11-30,expansion,343.0,476.0
A-a8b49c-2024-02,A-a8b49c,2024-02,2024-02-29,expansion,1578.0,2054.0
A-a8b49c-2024-03,A-a8b49c,2024-03,2024-03-31,expansion,1834.0,3888.0
A-a8b49c-2024-06,A-a8b49c,2024-06,2024-06-30,expansion,570.0,4458.0
A-a8b49c-2024-09,A-a8b49c,2024-09,2024-09-30,expansion,2388.0,6846.0
A-a8b49c-2024-10,A-a8b49c,2024-10,2024-10-31,expansion,4721.0,11567.0
A-a8d89d-2023-12,A-a8d89d,2023-12,2023-12-31,new,15522.0,15522.0
A-a8d89d-2024-04,A-a8d89d,2024-04,2024-04-30,expansion,2834.0,18356.0
A-a8d89d-2024-06,A-a8d89d,2024-06,2024-06-30,expansion,686.0,19042.0
A-a8d89d-2024-07,A-a8d89d,2024-07,2024-07-31,expansion,665.0,19707.0
A-a8d89d-2024-08,A-a8d89d,2024-08,2024-08-31,expansion,637.0,20344.0
A-a8d89d-2024-09,A-a8d89d,2024-09,2024-09-30,expansion,3081.0,23425.0
A-a8d89d-2024-11,A-a8d89d,2024-11,2024-11-30,expansion,5572.0,28997.0
A-a8d89d-2024-12,A-a8d89d,2024-12,2024-12-31,expansion,323.0,29320.0
A-aa9511-2023-10,A-aa9511,2023-10,2023-10-31,new,1564.0,1564.0
A-aa9511-2023-11,A-aa9511,2023-11,2023-11-30,expansion,11144.0,12708.0
A-aa9511-2024-02,A-aa9511,2024-02,2024-02-29,expansion,19303.0,32011.0
A-aa9511-2024-06,A-aa9511,2024-06,2024-06-30,expansion,2254.0,34265.0
A-aa9511-2024-07,A-aa9511,2024-07,2024-07-31,expansion,4577.0,38842.0
A-aa9511-2024-08,A-aa9511,2024-08,2024-08-31,expansion,4975.0,43817.0
A-aa9511-2024-10,A-aa9511,2024-10,2024-10-31,expansion,5771.0,49588.0
A-aa9511-2024-11,A-aa9511,2024-11,2024-11-30,expansion,437.0,50025.0
A-aa9511-2024-12,A-aa9511,2024-12,2024-12-31,expansion,5970.0,55995.0
A-ab438f-2024-10,A-ab438f,2024-10,2024-10-31,new,5970.0,5970.0
A-ab438f-2024-11,A-ab438f,2024-11,2024-11-30,expansion,7164.0,13134.0
A-ab438f-2024-12,A-ab438f,2024-12,2024-12-31,expansion,3224.0,16358.0
A-ac14bb-2023-09,A-ac14bb,2023-09,2023-09-30,new,1029.0,1029.0
A-ac14bb-2023-10,A-ac14bb,2023-10,2023-10-31,expansion,4179.0,5208.0
A-ac14bb-2024-01,A-ac14bb,2024-01,2024-01-31,expansion,14129.0,19337.0
A-ac14bb-2024-02,A-ac14bb,2024-02,2024-02-29,expansion,399.0,19736.0
A-ac14bb-2024-03,A-ac14bb,2024-03,2024-03-31,expansion,7478.0,27214.0
A-ac14bb-2024-07,A-ac14bb,2024-07,2024-07-31,expansion,133.0,27347.0
A-ac14bb-2024-11,A-ac14bb,2024-11,2024-11-30,contraction,-6965.0,20382.0
A-ac85cd-2024-08,A-ac85cd,2024-08,2024-08-31,new,3604.0,3604.0
A-ac85cd-2024-09,A-ac85cd,2024-09,2024-09-30,expansion,1007.0,4611.0
A-ac85cd-2024-10,A-ac85cd,2024-10,2024-10-31,expansion,2597.0,7208.0
A-ac85cd-2024-11,A-ac85cd,2024-11,2024-11-30,expansion,15743.0,22951.0
A-ac85cd-2024-12,A-ac85cd,2024-12,2024-12-31,expansion,18316.0,41267.0
A-ac9111-2023-09,A-ac9111,2023-09,2023-09-30,new,2009.0,2009.0
A-ac9111-2023-10,A-ac9111,2023-10,2023-10-31,expansion,1197.0,3206.0
A-ac9111-2024-01,A-ac9111,2024-01,2024-01-31,contraction,-399.0,2807.0
A-ac9111-2024-03,A-ac9111,2024-03,2024-03-31,expansion,1029.0,3836.0
A-ac9111-2024-06,A-ac9111,2024-06,2024-06-30,expansion,4179.0,8015.0
A-ac9111-2024-07,A-ac9111,2024-07,2024-07-31,expansion,728.0,8743.0
A-ac9111-2024-08,A-ac9111,2024-08,2024-08-31,expansion,5208.0,13951.0
A-ac9111-2024-09,A-ac9111,2024-09,2024-09-30,expansion,532.0,14483.0
A-ac9111-2024-10,A-ac9111,2024-10,2024-10-31,expansion,399.0,14882.0
A-ac9111-2024-11,A-ac9111,2024-11,2024-11-30,expansion,6368.0,21250.0
A-ac9111-2024-12,A-ac9111,2024-12,2024-12-31,expansion,4578.0,25828.0
A-acb7f7-2024-01,A-acb7f7,2024-01,2024-01-31,new,6368.0,6368.0
A-acb7f7-2024-02,A-acb7f7,2024-02,2024-02-29,expansion,7109.0,13477.0
A-acb7f7-2024-03,A-acb7f7,2024-03,2024-03-31,expansion,6368.0,19845.0
A-acb7f7-2024-04,A-acb7f7,2024-04,2024-04-30,expansion,2009.0,21854.0
A-acb7f7-2024-06,A-acb7f7,2024-06,2024-06-30,expansion,1568.0,23422.0
A-acb7f7-2024-07,A-acb7f7,2024-07,2024-07-31,expansion,6368.0,29790.0
A-acb7f7-2024-08,A-acb7f7,2024-08,2024-08-31,expansion,1568.0,31358.0
A-acb7f7-2024-11,A-acb7f7,2024-11,2024-11-30,expansion,608.0,31966.0
A-acb7f7-2024-12,A-acb7f7,2024-12,2024-12-31,expansion,608.0,32574.0
A-ad296b-2024-07,A-ad296b,2024-07,2024-07-31,new,722.0,722.0
A-ad296b-2024-08,A-ad296b,2024-08,2024-08-31,expansion,7562.0,8284.0
A-ad296b-2024-09,A-ad296b,2024-09,2024-09-30,expansion,7562.0,15846.0
A-ad296b-2024-11,A-ad296b,2024-11,2024-11-30,expansion,722.0,16568.0
A-ad296b-2024-12,A-ad296b,2024-12,2024-12-31,expansion,1140.0,17708.0
A-ad3abd-2023-03,A-ad3abd,2023-03,2023-03-31,new,8756.0,8756.0
A-ad3abd-2023-04,A-ad3abd,2023-04,2023-04-30,expansion,836.0,9592.0
A-ad3abd-2023-05,A-ad3abd,2023-05,2023-05-31,expansion,2156.0,11748.0
A-ad3abd-2024-03,A-ad3abd,2024-03,2024-03-31,expansion,836.0,12584.0
A-ad3abd-2024-07,A-ad3abd,2024-07,2024-07-31,expansion,2156.0,14740.0
A-ad3abd-2024-08,A-ad3abd,2024-08,2024-08-31,contraction,-2156.0,12584.0
A-ad3abd-2024-10,A-ad3abd,2024-10,2024-10-31,expansion,1320.0,13904.0
A-ad64c6-2024-03,A-ad64c6,2024-03,2024-03-31,new,2388.0,2388.0
A-ad64c6-2024-06,A-ad64c6,2024-06,2024-06-30,expansion,5572.0,7960.0
A-ad64c6-2024-08,A-ad64c6,2024-08,2024-08-31,expansion,588.0,8548.0
A-ad64c6-2024-09,A-ad64c6,2024-09,2024-09-30,expansion,588.0,9136.0
A-ad64c6-2024-11,A-ad64c6,2024-11,2024-11-30,expansion,5572.0,14708.0
A-ad64c6-2024-12,A-ad64c6,2024-12,2024-12-31,contraction,-588.0,14120.0
A-adc1f3-2024-08,A-adc1f3,2024-08,2024-08-31,new,2786.0,2786.0
A-adc1f3-2024-09,A-adc1f3,2024-09,2024-09-30,expansion,9950.0,12736.0
A-adc1f3-2024-10,A-adc1f3,2024-10,2024-10-31,contraction,-9950.0,2786.0
A-adc1f3-2024-11,A-adc1f3,2024-11,2024-11-30,expansion,9950.0,12736.0
A-adc1f3-2024-12,A-adc1f3,2024-12,2024-12-31,expansion,3922.0,16658.0
A-ae052e-2024-03,A-ae052e,2024-03,2024-03-31,new,1911.0,1911.0
A-ae052e-2024-09,A-ae052e,2024-09,2024-09-30,expansion,1911.0,3822.0
A-ae052e-2024-10,A-ae052e,2024-10,2024-10-31,expansion,1911.0,5733.0
A-ae052e-2024-11,A-ae052e,2024-11,2024-11-30,expansion,1960.0,7693.0
A-af0cd2-2023-01,A-af0cd2,2023-01,2023-01-31,new,931.0,931.0
A-af0cd2-2023-04,A-af0cd2,2023-04,2023-04-30,expansion,1862.0,2793.0
A-af0cd2-2023-10,A-af0cd2,2023-10,2023-10-31,expansion,1292.0,4085.0
A-af0cd2-2024-05,A-af0cd2,2024-05,2024-05-31,expansion,931.0,5016.0
A-af0cd2-2024-09,A-af0cd2,2024-09,2024-09-30,expansion,361.0,5377.0
A-af0cd2-2024-10,A-af0cd2,2024-10,2024-10-31,expansion,1083.0,6460.0
A-afa505-2024-01,A-afa505,2024-01,2024-01-31,new,3430.0,3430.0
A-afa505-2024-05,A-afa505,2024-05,2024-05-31,expansion,13930.0,17360.0
A-afa505-2024-06,A-afa505,2024-06,2024-06-30,expansion,13930.0,31290.0
A-afa505-2024-07,A-afa505,2024-07,2024-07-31,expansion,17360.0,48650.0
A-afa505-2024-08,A-afa505,2024-08,2024-08-31,expansion,3430.0,52080.0
A-afa505-2024-11,A-afa505,2024-11,2024-11-30,expansion,10500.0,62580.0
A-b07346-2024-11,A-b07346,2024-11,2024-11-30,new,11118.0,11118.0
A-b07346-2024-12,A-b07346,2024-12,2024-12-31,expansion,20298.0,31416.0
A-b07b56-2024-11,A-b07b56,2024-11,2024-11-30,new,5100.0,5100.0
A-b07b56-2024-12,A-b07b56,2024-12,2024-12-31,expansion,11884.0,16984.0
A-b11cd0-2023-02,A-b11cd0,2023-02,2023-02-28,new,494.0,494.0
A-b11cd0-2023-12,A-b11cd0,2023-12,2023-12-31,expansion,1274.0,1768.0
A-b11cd0-2024-02,A-b11cd0,2024-02,2024-02-29,expansion,1764.0,3532.0
A-b11cd0-2024-07,A-b11cd0,2024-07,2024-07-31,expansion,780.0,4312.0
A-b179bf-2024-11,A-b179bf,2024-11,2024-11-30,new,8557.0,8557.0
A-b179bf-2024-12,A-b179bf,2024-12,2024-12-31,expansion,9374.0,17931.0
A-b20d99-2024-01,A-b20d99,2024-01,2024-01-31,new,4360.0,4360.0
A-b20d99-2024-03,A-b20d99,2024-03,2024-03-31,expansion,646.0,5006.0
A-b20d99-2024-07,A-b20d99,2024-07,2024-07-31,expansion,380.0,5386.0
A-b20d99-2024-08,A-b20d99,2024-08,2024-08-31,expansion,380.0,5766.0
A-b20d99-2024-09,A-b20d99,2024-09,2024-09-30,expansion,1323.0,7089.0
A-b20d99-2024-11,A-b20d99,2024-11,2024-11-30,expansion,3980.0,11069.0
A-b2225d-2024-05,A-b2225d,2024-05,2024-05-31,new,10246.0,10246.0
A-b2225d-2024-08,A-b2225d,2024-08,2024-08-31,expansion,3196.0,13442.0
A-b2225d-2024-09,A-b2225d,2024-09,2024-09-30,expansion,2303.0,15745.0
A-b2225d-2024-11,A-b2225d,2024-11,2024-11-30,expansion,2450.0,18195.0
A-b2225d-2024-12,A-b2225d,2024-12,2024-12-31,expansion,893.0,19088.0
A-b2af2e-2024-08,A-b2af2e,2024-08,2024-08-31,new,1091.0,1091.0
A-b2af2e-2024-10,A-b2af2e,2024-10,2024-10-31,expansion,995.0,2086.0
A-b2af2e-2024-12,A-b2af2e,2024-12,2024-12-31,expansion,1026.0,3112.0
A-b30291-2024-04,A-b30291,2024-04,2024-04-30,new,190.0,190.0
A-b30291-2024-05,A-b30291,2024-05,2024-05-31,expansion,95.0,285.0
A-b30291-2024-06,A-b30291,2024-06,2024-06-30,expansion,4066.0,4351.0
A-b30291-2024-09,A-b30291,2024-09,2024-09-30,expansion,779.0,5130.0
A-b30291-2024-12,A-b30291,2024-12,2024-12-31,expansion,245.0,5375.0
A-b3fe05-2024-08,A-b3fe05,2024-08,2024-08-31,new,9950.0,9950.0
A-b3fe05-2024-09,A-b3fe05,2024-09,2024-09-30,expansion,3383.0,13333.0
A-b3fe05-2024-10,A-b3fe05,2024-10,2024-10-31,expansion,10591.0,23924.0
A-b3fe05-2024-11,A-b3fe05,2024-11,2024-11-30,expansion,570.0,24494.0
A-b3fe05-2024-12,A-b3fe05,2024-12,2024-12-31,contraction,-392.0,24102.0
A-b44e3e-2024-02,A-b44e3e,2024-02,2024-02-29,new,15721.0,15721.0
A-b44e3e-2024-04,A-b44e3e,2024-04,2024-04-30,expansion,3920.0,19641.0
A-b44e3e-2024-05,A-b44e3e,2024-05,2024-05-31,expansion,7960.0,27601.0
A-b44e3e-2024-06,A-b44e3e,2024-06,2024-06-30,expansion,7960.0,35561.0
A-b48f73-2024-11,A-b48f73,2024-11,2024-11-30,new,6960.0,6960.0
A-b48f73-2024-12,A-b48f73,2024-12,2024-12-31,expansion,21360.0,28320.0
A-b54c01-2024-10,A-b54c01,2024-10,2024-10-31,new,2842.0,2842.0
A-b54c01-2024-12,A-b54c01,2024-12,2024-12-31,expansion,551.0,3393.0
A-b7724f-2023-06,A-b7724f,2023-06,2023-06-30,new,627.0,627.0
A-b7724f-2024-06,A-b7724f,2024-06,2024-06-30,expansion,209.0,836.0
A-b7724f-2024-07,A-b7724f,2024-07,2024-07-31,expansion,228.0,1064.0
A-b7724f-2024-09,A-b7724f,2024-09,2024-09-30,expansion,258.0,1322.0
A-b7724f-2024-11,A-b7724f,2024-11,2024-11-30,contraction,-49.0,1273.0
A-b7724f-2024-12,A-b7724f,2024-12,2024-12-31,expansion,1710.0,2983.0
A-b78bf8-2024-11,A-b78bf8,2024-11,2024-11-30,new,8811.0,8811.0
A-b78bf8-2024-12,A-b78bf8,2024-12,2024-12-31,expansion,13612.0,22423.0
A-b7b7b7-2024-07,A-b7b7b7,2024-07,2024-07-31,new,2352.0,2352.0
A-b7b7b7-2024-08,A-b7b7b7,2024-08,2024-08-31,expansion,3283.0,5635.0
A-b7b7b7-2024-09,A-b7b7b7,2024-09,2024-09-30,expansion,11781.0,17416.0
A-b7b7b7-2024-10,A-b7b7b7,2024-10,2024-10-31,expansion,7761.0,25177.0
A-b7b7b7-2024-11,A-b7b7b7,2024-11,2024-11-30,expansion,2205.0,27382.0
A-b7b7b7-2024-12,A-b7b7b7,2024-12,2024-12-31,expansion,1176.0,28558.0
A-b7ef83-2024-06,A-b7ef83,2024-06,2024-06-30,new,6707.0,6707.0
A-b7ef83-2024-07,A-b7ef83,2024-07,2024-07-31,expansion,5174.0,11881.0
A-b7ef83-2024-09,A-b7ef83,2024-09,2024-09-30,expansion,4305.0,16186.0
A-b7ef83-2024-10,A-b7ef83,2024-10,2024-10-31,expansion,1231.0,17417.0
A-b7ef83-2024-11,A-b7ef83,2024-11,2024-11-30,expansion,8908.0,26325.0
A-b7ef83-2024-12,A-b7ef83,2024-12,2024-12-31,expansion,9543.0,35868.0
A-b9eed8-2024-03,A-b9eed8,2024-03,2024-03-31,new,2985.0,2985.0
A-b9eed8-2024-05,A-b9eed8,2024-05,2024-05-31,expansion,588.0,3573.0
A-b9eed8-2024-06,A-b9eed8,2024-06,2024-06-30,expansion,209.0,3782.0
A-b9eed8-2024-07,A-b9eed8,2024-07,2024-07-31,expansion,637.0,4419.0
A-b9eed8-2024-08,A-b9eed8,2024-08,2024-08-31,expansion,1128.0,5547.0
A-b9eed8-2024-10,A-b9eed8,2024-10,2024-10-31,expansion,10149.0,15696.0
A-b9eed8-2024-11,A-b9eed8,2024-11,2024-11-30,expansion,881.0,16577.0
A-b9f5b1-2024-06,A-b9f5b1,2024-06,2024-06-30,new,285.0,285.0
A-b9f5b1-2024-07,A-b9f5b1,2024-07,2024-07-31,expansion,2985.0,3270.0
A-b9f5b1-2024-08,A-b9f5b1,2024-08,2024-08-31,expansion,817.0,4087.0
A-b9f5b1-2024-10,A-b9f5b1,2024-10,2024-10-31,expansion,2985.0,7072.0
A-ba6516-2024-01,A-ba6516,2024-01,2024-01-31,new,5886.0,5886.0
A-ba6516-2024-03,A-ba6516,2024-03,2024-03-31,expansion,1323.0,7209.0
A-ba6516-2024-04,A-ba6516,2024-04,2024-04-30,expansion,1026.0,8235.0
A-ba6516-2024-05,A-ba6516,2024-05,2024-05-31,expansion,5373.0,13608.0
A-ba6516-2024-06,A-ba6516,2024-06,2024-06-30,expansion,7562.0,21170.0
A-ba6516-2024-10,A-ba6516,2024-10,2024-10-31,expansion,513.0,21683.0
A-ba6516-2024-11,A-ba6516,2024-11,2024-11-30,expansion,6696.0,28379.0
A-bad8c1-2023-06,A-bad8c1,2023-06,2023-06-30,new,2646.0,2646.0
A-bad8c1-2023-09,A-bad8c1,2023-09,2023-09-30,expansion,798.0,3444.0
A-bad8c1-2024-02,A-bad8c1,2024-02,2024-02-29,expansion,2388.0,5832.0
A-bad8c1-2024-03,A-bad8c1,2024-03,2024-03-31,expansion,152.0,5984.0
A-bad8c1-2024-06,A-bad8c1,2024-06,2024-06-30,expansion,1813.0,7797.0
A-bb1486-2024-11,A-bb1486,2024-11,2024-11-30,new,9457.0,9457.0
A-bb1486-2024-12,A-bb1486,2024-12,2024-12-31,expansion,6850.0,16307.0
A-bb1eaa-2024-06,A-bb1eaa,2024-06,2024-06-30,new,4179.0,4179.0
A-bb1eaa-2024-07,A-bb1eaa,2024-07,2024-07-31,expansion,798.0,4977.0
A-bb1eaa-2024-09,A-bb1eaa,2024-09,2024-09-30,expansion,4179.0,9156.0
A-bb1eaa-2024-12,A-bb1eaa,2024-12,2024-12-31,expansion,1225.0,10381.0
A-bb2f49-2023-06,A-bb2f49,2023-06,2023-06-30,new,3332.0,3332.0
A-bb2f49-2023-07,A-bb2f49,2023-07,2023-07-31,expansion,9751.0,13083.0
A-bb2f49-2023-10,A-bb2f49,2023-10,2023-10-31,expansion,441.0,13524.0
A-bb2f49-2023-12,A-bb2f49,2023-12,2023-12-31,expansion,1592.0,15116.0
A-bb2f49-2024-02,A-bb2f49,2024-02,2024-02-29,expansion,784.0,15900.0
A-bb2f49-2024-06,A-bb2f49,2024-06,2024-06-30,expansion,1715.0,17615.0
